matchID,team1,score1,team2,score2,event,url
2389281,Falcons,0.0,PARIVISION,3.0,BLAST Bounty 2026 Season 1 Finals,https://www.hltv.org/matches/2389281/falcons-vs-parivision-blast-bounty-2026-season-1-finals
2389203,Nemiga,2.0,illwill,0.0,NODWIN Clutch Series 4,https://www.hltv.org/matches/2389203/nemiga-vs-illwill-nodwin-clutch-series-4
2389454,Gaimin Gladiators,0.0,MIBR,3.0,BetBoom Circuit X Redemption Curitiba 2026,https://www.hltv.org/matches/2389454/gaimin-gladiators-vs-mibr-betboom-circuit-x-redemption-curitiba-2026
2389528,Fingers Crossed,2.0,Metizport,1.0,CCT Season 3 Europe Series 14,https://www.hltv.org/matches/2389528/fingers-crossed-vs-metizport-cct-season-3-europe-series-14
2389128,1win,0.0,Nemiga,2.0,CCT Season 3 Europe Series 13,https://www.hltv.org/matches/2389128/1win-vs-nemiga-cct-season-3-europe-series-13
2389356,MIBR,0.0,ODDIK,1.0,CCT Season 3 South America Series 7,https://www.hltv.org/matches/2389356/mibr-vs-oddik-cct-season-3-south-america-series-7
2389162,Fingers Crossed,1.0,GenOne,2.0,A1 Gaming League Season 11,https://www.hltv.org/matches/2389162/fingers-crossed-vs-genone-a1-gaming-league-season-11
2389527,FAVBET,0.0,Leo,2.0,CCT Season 3 Europe Series 14,https://www.hltv.org/matches/2389527/favbet-vs-leo-cct-season-3-europe-series-14
2389453,9z,2.0,RED Canids,1.0,BetBoom Circuit X Redemption Curitiba 2026,https://www.hltv.org/matches/2389453/9z-vs-red-canids-betboom-circuit-x-redemption-curitiba-2026
